Type;ID;X;Y;Z
2;2;-56.1141;4;-39.2717
2;2;59.0613;4;-34.6816
2;2;6.95774;4;68.137
2;2;-64.8522;4;-22.0283
2;2;47.0183;4;-49.8029
2;2;25.7191;4;63.479
2;2;-68.4242;4;-3.03024
2;2;31.2299;4;-60.9569
2;2;42.4318;4;53.7643
2;2;-66.5456;4;16.2092
2;2;12.9537;4;-67.2552
2;2;55.7643;4;39.7668
2;2;-59.366;4;34.1575
2;2;-6.35436;4;-68.1959
2;2;64.6547;4;22.6015
2;2;-47.4573;4;49.3848
2;2;-25.1563;4;-63.7041
2;2;68.3947;4;3.63576
2;2;-31.7682;4;60.6781
2;2;-41.9542;4;-54.1378
2;2;66.6865;4;-15.6196
2;2;-13.5485;4;67.1379
2;2;-55.4101;4;-40.2588
2;2;59.666;4;-33.6307
2;2;5.75049;4;68.2495
2;2;-64.4521;4;-23.1729
2;2;47.8926;4;-48.9628
2;2;24.5914;4;63.9243
2;2;-68.3598;4;-4.241
2;2;32.3041;4;-60.3946
2;2;41.4734;4;54.507
2;2;-66.8221;4;15.0287
2;2;14.1422;4;-67.0153
2;2;55.0516;4;40.7477
2;2;-59.9613;4;33.1013
2;2;-5.14617;4;-68.2977
2;2;64.2445;4;23.7425
2;2;-48.3241;4;48.537
2;2;-24.0246;4;-64.1395
2;2;68.3196;4;4.84591
2;2;-32.8374;4;60.1063
2;2;-40.9893;4;-54.872
2;2;66.9525;4;-14.4367
2;2;-14.7349;4;66.8875
2;2;-54.6888;4;-41.2334
2;2;60.252;4;-32.5692
2;2;4.54144;4;68.3405
2;2;-64.0318;4;-24.3102
2;2;48.7518;4;-48.1073
2;2;23.456;4;64.3496
2;2;-68.2741;4;-5.45044
2;2;33.3681;4;-59.8132
2;2;40.502;4;55.2326
2;2;-67.0777;4;13.8435
2;2;15.3263;4;-66.7545
2;2;54.3217;4;41.7158
2;2;-60.5379;4;32.0346
2;2;-3.93636;4;-68.3781
2;2;63.8141;4;24.876
2;2;-49.1757;4;47.6739
2;2;-22.8855;4;-64.5547
2;2;68.2231;4;6.05454
2;2;-33.8962;4;59.5156
2;2;-40.0115;4;-55.589
2;2;67.1976;4;-13.2492
2;2;-15.9166;4;66.6162
2;2;-53.9503;4;-42.195
2;2;60.8191;4;-31.4975
2;2;3.33097;4;68.4102
2;2;-63.5914;4;-25.4399
2;2;49.5958;4;-47.2368
2;2;22.3132;4;64.7547
2;2;-68.1669;4;-6.65817
2;2;34.4217;4;-59.2132
2;2;39.5179;4;55.9409
2;2;-67.3122;4;12.6539
2;2;16.5056;4;-66.4727
2;2;53.5747;4;42.6709
2;2;-61.0955;4;30.958
2;2;-2.72532;4;-68.437
2;2;63.3638;4;26.0017
2;2;-50.0119;4;46.796
2;2;-21.7391;4;-64.9497
2;2;68.1053;4;7.26127
2;2;-34.9445;4;58.9062
2;2;-39.0212;4;-56.2885
2;2;67.4216;4;-12.0576
2;2;-17.0933;4;66.324
2;2;-53.1949;4;-43.1434
2;2;61.3671;4;-30.416
2;2;2.11946;4;68.4585
2;2;-63.1311;4;-26.5616
2;2;50.4242;4;-46.3515
2;2;21.1634;4;65.1396
2;2;-68.0383;4;-7.86381
2;2;35.4645;4;-58.5946
2;2;38.5215;4;56.6317
2;2;-67.5257;4;11.4604
2;2;17.6797;4;-66.1701
2;2;52.811;4;43.6126
2;2;-61.6339;4;29.8716
2;2;-1.51343;4;-68.4746
2;2;62.8935;4;27.1193
2;2;-50.8325;4;45.9033
2;2;-20.586;4;-65.3244
2;2;67.9661;4;8.46573
2;2;-35.9817;4;58.2784
2;2;-38.0187;4;-56.9705
2;2;67.6245;4;-10.8622
2;2;-18.2647;4;66.011
2;2;-52.4229;4;-44.0783
2;2;61.8959;4;-29.3249
2;2;0.907277;4;68.4853
2;2;-62.651;4;-27.6749
2;2;51.2368;4;-45.4516
2;2;20.007;4;65.504
2;2;-67.8885;4;-9.06699
2;2;36.4962;4;-57.9576
2;2;37.513;4;57.3047
2;2;-67.718;4;10.2632
2;2;18.8483;4;-65.8468
2;2;52.0307;4;44.5406
2;2;-62.1531;4;28.7759
2;2;-0.301057;4;-68.4906
2;2;62.4036;4;28.2284
2;2;-51.6371;4;44.9963
2;2;-19.4264;4;-65.6785
2;2;67.8056;4;9.66753
2;2;-37.0077;4;57.6323
2;2;-37.0043;4;-57.6345
2;2;67.8061;4;-9.66345
2;2;-19.4304;4;65.6774
2;2;68.3451;6;0
2;2;-28.4416;6;62.146
2;2;-44.6734;6;-51.7238
2;2;65.623;6;-19.0967
2;2;-9.94422;6;67.6178
2;2;-57.3464;6;-37.1812
2;2;57.6733;6;-36.6721
2;2;9.34532;6;67.7032
2;2;-65.4514;6;-19.6768
2;2;45.1294;6;-51.3263
2;2;27.8904;6;62.3954
2;2;-68.3424;6;-0.604944
2;2;28.9906;6;-61.8919
2;2;44.2138;6;52.1172
2;2;-65.7894;6;18.5151
2;2;10.5423;6;-67.5271
2;2;57.0151;6;37.6873
2;2;-57.9956;6;36.1602
2;2;-8.74569;6;-67.7832
2;2;65.2746;6;20.2553
2;2;-45.582;6;50.9249
2;2;-27.337;6;-62.6398
2;2;68.3344;6;1.20984
2;2;-29.5373;6;61.6328
2;2;-43.7507;6;-52.5065
2;2;65.9507;6;-17.932
2;2;-11.1396;6;67.4312
2;2;-56.6793;6;-38.1905
2;2;58.3134;6;-35.6455
2;2;8.14538;6;67.858
2;2;-65.0928;6;-20.8323
2;2;46.0309;6;-50.5194
2;2;26.7815;6;62.8793
2;2;-68.321;6;-1.81464
2;2;30.0816;6;-61.369
2;2;43.2843;6;52.8917
2;2;-66.1069;6;17.3476
2;2;11.736;6;-67.3299
2;2;56.339;6;38.6907
2;2;-58.6267;6;35.1279
2;2;-7.54443;6;-67.9274
2;2;64.9058;6;21.4077
2;2;-46.4763;6;50.11
2;2;-26.2239;6;-63.1139
2;2;68.3023;6;2.4193
2;2;-30.6236;6;61.1003
2;2;-42.8144;6;-53.2727
2;2;66.2578;6;-16.7618
2;2;-12.3315;6;67.2234
2;2;-55.9944;6;-39.1879
2;2;58.9353;6;-34.6076
2;2;6.94289;6;67.9916
2;2;-64.7138;6;-21.9813
2;2;46.918;6;-49.6966
2;2;25.6642;6;63.3435
2;2;-68.2782;6;-3.02377
2;2;31.1633;6;-60.8269
2;2;42.3412;6;53.6496
2;2;-66.4036;6;16.1747
2;2;12.9261;6;-67.1116
2;2;55.6453;6;39.6819
2;2;-59.2393;6;34.0846
2;2;-6.3408;6;-68.0503
2;2;64.5167;6;22.5533
2;2;-47.356;6;49.2794
2;2;-25.1026;6;-63.5682
2;2;68.2488;6;3.628
2;2;-31.7004;6;60.5486
2;2;-41.8647;6;-54.0223
2;2;66.5442;6;-15.5863
2;2;-13.5196;6;66.9946
2;2;-55.2919;6;-40.1729
2;2;59.5387;6;-33.5589
2;2;5.73822;6;68.1038
2;2;-64.3146;6;-23.1234
2;2;47.7904;6;-48.8583
2;2;24.5389;6;63.7879
2;2;-68.214;6;-4.23195
2;2;32.2351;6;-60.2657
2;2;41.3849;6;54.3907
2;2;-66.6795;6;14.9966
2;2;14.1121;6;-66.8723
2;2;54.9341;6;40.6608
2;2;-59.8334;6;33.0306
2;2;-5.13519;6;-68.1519
2;2;64.1074;6;23.6918
2;2;-48.221;6;48.4334
2;2;-23.9734;6;-64.0026
2;2;68.1738;6;4.83557
2;2;-32.7673;6;59.978
2;2;-40.9018;6;-54.7549
2;2;66.8096;6;-14.4059
2;2;-14.7034;6;66.7448
2;2;-54.5721;6;-41.1454
2;2;60.1234;6;-32.4997
2;2;4.53175;6;68.1947
2;2;-63.8952;6;-24.2583
2;2;48.6478;6;-48.0047
2;2;23.4059;6;64.2123
2;2;-68.1284;6;-5.43881
2;2;33.2969;6;-59.6856
2;2;40.4156;6;55.1148
2;2;-66.9345;6;13.8139
2;2;15.2936;6;-66.612
2;2;54.2058;6;41.6268
2;2;-60.4087;6;31.9663
2;2;-3.92796;6;-68.2322
2;2;63.6779;6;24.8229
2;2;-49.0708;6;47.5722
2;2;-22.8366;6;-64.417
2;2;68.0776;6;6.04162
2;2;-33.8239;6;59.3886
2;2;-39.9262;6;-55.4703
2;2;67.0542;6;-13.2209
2;2;-15.8826;6;66.474
2;2;-53.8352;6;-42.105
2;2;60.6893;6;-31.4303
2;2;3.32386;6;68.2643
2;2;-63.4557;6;-25.3856
2;2;49.4899;6;-47.136
2;2;22.2656;6;64.6166
2;2;-68.0214;6;-6.64396
2;2;34.3482;6;-59.0868
2;2;39.4336;6;55.8216
2;2;-67.1686;6;12.6269
2;2;16.4704;6;-66.3309
2;2;53.4604;6;42.5798
2;2;-60.9651;6;30.8919
2;2;-2.7195;6;-68.291
2;2;63.2285;6;25.9462
2;2;-49.9052;6;46.6961
2;2;-21.6928;6;-64.8111
2;2;67.9599;6;7.24578
2;2;-34.8699;6;58.7805
2;2;-38.938;6;-56.1684
2;2;67.2777;6;-12.0319
2;2;-17.0568;6;66.1825
2;2;-53.0814;6;-43.0514
2;2;61.2362;6;-30.3511
2;2;2.11493;6;68.3124
2;2;-62.9964;6;-26.5049
2;2;50.3166;6;-46.2525
2;2;21.1182;6;65.0006
2;2;-67.8932;6;-7.84703
2;2;35.3888;6;-58.4696
2;2;38.4393;6;56.5109
2;2;-67.3816;6;11.4359
2;2;17.642;6;-66.0289
2;2;52.6983;6;43.5195
2;2;-61.5024;6;29.8079
2;2;-1.5102;6;-68.3284
2;2;62.7593;6;27.0614
2;2;-50.724;6;45.8054
2;2;-20.5421;6;-65.185
2;2;67.821;6;8.44766
2;2;-35.9049;6;58.154
2;2;-37.9376;6;-56.8489
2;2;67.4801;6;-10.8391
2;2;-18.2257;6;65.8702
2;2;-52.311;6;-43.9843
2;2;61.7638;6;-29.2623
2;2;0.905341;6;68.3391
2;2;-62.5173;6;-27.6159
2;2;51.1275;6;-45.3546
2;2;19.9643;6;65.3642
2;2;-67.7436;6;-9.04764
2;2;36.4183;6;-57.8339
2;2;37.4329;6;57.1825
2;2;-67.5734;6;10.2413
2;2;18.8081;6;-65.7063
2;2;51.9196;6;44.4456
2;2;-62.0204;6;28.7145
2;2;-0.300415;6;-68.3445
2;2;62.2705;6;28.1682
2;2;-51.5269;6;44.9003
2;2;-19.385;6;-65.5384
2;2;67.6609;6;9.6469
2;2;-36.9288;6;57.5093
2;2;-36.9253;6;-57.5116
2;2;67.6615;6;-9.64283
2;2;-19.3889;6;65.5372
2;2;68.14;8;0
2;2;-28.3562;8;61.9595
2;2;-44.5393;8;-51.5685
2;2;65.426;8;-19.0394
2;2;-9.91437;8;67.4148
2;2;-57.1743;8;-37.0696
2;2;57.5002;8;-36.5621
2;2;9.31727;8;67.5
2;2;-65.2549;8;-19.6177
2;2;44.994;8;-51.1722
2;2;27.8067;8;62.2081
2;2;-68.1373;8;-0.603128
2;2;28.9035;8;-61.7061
2;2;44.0811;8;51.9607
2;2;-65.5919;8;18.4595
2;2;10.5107;8;-67.3244
2;2;56.844;8;37.5742
2;2;-57.8216;8;36.0517
2;2;-8.71944;8;-67.5798
2;2;65.0787;8;20.1945
2;2;-45.4451;8;50.772
2;2;-27.255;8;-62.4517
2;2;68.1293;8;1.20621
2;2;-29.4486;8;61.4478
2;2;-43.6194;8;-52.3489
2;2;65.7528;8;-17.8782
2;2;-11.1062;8;67.2288
2;2;-56.5091;8;-38.0759
2;2;58.1384;8;-35.5385
2;2;8.12093;8;67.6543
2;2;-64.8974;8;-20.7698
2;2;45.8928;8;-50.3677
2;2;26.7011;8;62.6905
2;2;-68.1159;8;-1.80919
2;2;29.9913;8;-61.1848
2;2;43.1544;8;52.7329
2;2;-65.9084;8;17.2955
2;2;11.7008;8;-67.1278
2;2;56.1699;8;38.5746
2;2;-58.4507;8;35.0225
2;2;-7.52178;8;-67.7235
2;2;64.711;8;21.3434
2;2;-46.3368;8;49.9596
2;2;-26.1452;8;-62.9244
2;2;68.0973;8;2.41204
2;2;-30.5317;8;60.9169
2;2;-42.6859;8;-53.1128
2;2;66.0589;8;-16.7115
2;2;-12.2945;8;67.0216
2;2;-55.8263;8;-39.0702
2;2;58.7584;8;-34.5037
2;2;6.92205;8;67.7875
2;2;-64.5196;8;-21.9153
2;2;46.7772;8;-49.5475
2;2;25.5872;8;63.1534
2;2;-68.0732;8;-3.01469
2;2;31.0697;8;-60.6443
2;2;42.2141;8;53.4885
2;2;-66.2043;8;16.1261
2;2;12.8873;8;-66.9102
2;2;55.4783;8;39.5628
2;2;-59.0615;8;33.9823
2;2;-6.32177;8;-67.8461
2;2;64.3231;8;22.4856
2;2;-47.2139;8;49.1315
2;2;-25.0272;8;-63.3774
2;2;68.0439;8;3.61711
2;2;-31.6053;8;60.3669
2;2;-41.739;8;-53.8601
2;2;66.3444;8;-15.5395
2;2;-13.479;8;66.7935
2;2;-55.1259;8;-40.0523
2;2;59.36;8;-33.4582
2;2;5.72099;8;67.8994
2;2;-64.1215;8;-23.054
2;2;47.6469;8;-48.7117
2;2;24.4653;8;63.5964
2;2;-68.0092;8;-4.21925
2;2;32.1384;8;-60.0848
2;2;41.2607;8;54.2274
2;2;-66.4793;8;14.9516
2;2;14.0697;8;-66.6716
2;2;54.7692;8;40.5387
2;2;-59.6538;8;32.9315
2;2;-5.11977;8;-67.9474
2;2;63.9149;8;23.6207
2;2;-48.0762;8;48.288
2;2;-23.9014;8;-63.8105
2;2;67.9692;8;4.82105
2;2;-32.6689;8;59.798
2;2;-40.779;8;-54.5905
2;2;66.6091;8;-14.3626
2;2;-14.6593;8;66.5444
2;2;-54.4083;8;-41.0219
2;2;59.9429;8;-32.4022
2;2;4.51815;8;67.99
2;2;-63.7034;8;-24.1855
2;2;48.5018;8;-47.8606
2;2;23.3357;8;64.0195
2;2;-67.9239;8;-5.42248
2;2;33.197;8;-59.5065
2;2;40.2943;8;54.9493
2;2;-66.7336;8;13.7725
2;2;15.2477;8;-66.4121
2;2;54.043;8;41.5019
2;2;-60.2274;8;31.8703
2;2;-3.91617;8;-68.0273
2;2;63.4868;8;24.7484
2;2;-48.9235;8;47.4294
2;2;-22.7681;8;-64.2236
2;2;67.8732;8;6.02349
2;2;-33.7224;8;59.2103
2;2;-39.8063;8;-55.3038
2;2;66.8529;8;-13.1813
2;2;-15.8349;8;66.2745
2;2;-53.6736;8;-41.9786
2;2;60.5071;8;-31.336
2;2;3.31389;8;68.0593
2;2;-63.2652;8;-25.3094
2;2;49.3414;8;-46.9945
2;2;22.1987;8;64.4226
2;2;-67.8172;8;-6.62402
2;2;34.2451;8;-58.9095
2;2;39.3152;8;55.654
2;2;-66.9669;8;12.589
2;2;16.4209;8;-66.1318
2;2;53.2999;8;42.452
2;2;-60.7821;8;30.7992
2;2;-2.71134;8;-68.086
2;2;63.0387;8;25.8684
2;2;-49.7554;8;46.5559
2;2;-21.6276;8;-64.6166
2;2;67.756;8;7.22403
2;2;-34.7652;8;58.6041
2;2;-38.8211;8;-55.9998
2;2;67.0758;8;-11.9958
2;2;-17.0056;8;65.9838
2;2;-52.9221;8;-42.9221
2;2;61.0523;8;-30.26
2;2;2.10858;8;68.1073
2;2;-62.8073;8;-26.4253
2;2;50.1655;8;-46.1137
2;2;21.0548;8;64.8055
2;2;-67.6894;8;-7.82347
2;2;35.2826;8;-58.294
2;2;38.3239;8;56.3412
2;2;-67.1793;8;11.4016
2;2;17.589;8;-65.8307
2;2;52.5401;8;43.3889
2;2;-61.3178;8;29.7184
2;2;-1.50566;8;-68.1233
2;2;62.5709;8;26.9802
2;2;-50.5717;8;45.6679
2;2;-20.4804;8;-64.9893
2;2;67.6175;8;8.42231
2;2;-35.7972;8;57.9795
2;2;-37.8237;8;-56.6782
2;2;67.2776;8;-10.8065
2;2;-18.171;8;65.6724
2;2;-52.154;8;-43.8522
2;2;61.5784;8;-29.1745
2;2;0.902623;8;68.134
2;2;-62.3297;8;-27.533
2;2;50.974;8;-45.2185
2;2;19.9044;8;65.168
2;2;-67.5403;8;-9.02048
2;2;36.309;8;-57.6603
2;2;37.3205;8;57.0108
2;2;-67.3706;8;10.2106
2;2;18.7516;8;-65.509
2;2;51.7638;8;44.3122
2;2;-61.8343;8;28.6283
2;2;-0.299513;8;-68.1393
2;2;62.0835;8;28.0836
2;2;-51.3722;8;44.7655
2;2;-19.3268;8;-65.3417
2;2;67.4578;8;9.61795
2;2;-36.8179;8;57.3367
2;2;-36.8145;8;-57.3389
2;2;67.4584;8;-9.61388
2;2;-19.3307;8;65.3405
2;2;67.8753;10;0
2;2;-28.2461;10;61.7188
2;2;-44.3663;10;-51.3682
2;2;65.1718;10;-18.9654
2;2;-9.87586;10;67.153
2;2;-56.9522;10;-36.9256
2;2;57.2768;10;-36.42
2;2;9.28108;10;67.2378
2;2;-65.0014;10;-19.5415
2;2;44.8192;10;-50.9735
2;2;27.6987;10;61.9664
2;2;-67.8726;10;-0.600785
2;2;28.7913;10;-61.4664
2;2;43.9098;10;51.7589
2;2;-65.3372;10;18.3878
2;2;10.4699;10;-67.0629
2;2;56.6232;10;37.4282
2;2;-57.597;10;35.9116
2;2;-8.68557;10;-67.3173
2;2;64.8259;10;20.1161
2;2;-45.2686;10;50.5748
2;2;-27.1491;10;-62.2092
2;2;67.8647;10;1.20152
2;2;-29.3342;10;61.2092
2;2;-43.45;10;-52.1455
2;2;65.4974;10;-17.8088
2;2;-11.063;10;66.9676
2;2;-56.2896;10;-37.928
2;2;57.9126;10;-35.4004
2;2;8.08939;10;67.3915
2;2;-64.6453;10;-20.6891
2;2;45.7145;10;-50.1721
2;2;26.5974;10;62.447
2;2;-67.8514;10;-1.80217
2;2;29.8748;10;-60.9471
2;2;42.9867;10;52.5281
2;2;-65.6524;10;17.2283
2;2;11.6554;10;-66.8671
2;2;55.9517;10;38.4247
2;2;-58.2236;10;34.8864
2;2;-7.49257;10;-67.4605
2;2;64.4597;10;21.2605
2;2;-46.1568;10;49.7655
2;2;-26.0436;10;-62.68
2;2;67.8328;10;2.40267
2;2;-30.4131;10;60.6803
2;2;-42.5201;10;-52.9065
2;2;65.8023;10;-16.6466
2;2;-12.2468;10;66.7613
2;2;-55.6094;10;-38.9185
2;2;58.5302;10;-34.3697
2;2;6.89516;10;67.5242
2;2;-64.269;10;-21.8302
2;2;46.5955;10;-49.355
2;2;25.4878;10;62.9081
2;2;-67.8088;10;-3.00299
2;2;30.949;10;-60.4087
2;2;42.0501;10;53.2808
2;2;-65.9471;10;16.0635
2;2;12.8372;10;-66.6503
2;2;55.2628;10;39.4092
2;2;-58.8321;10;33.8503
2;2;-6.29721;10;-67.5826
2;2;64.0732;10;22.3982
2;2;-47.0305;10;48.9407
2;2;-24.93;10;-63.1312
2;2;67.7796;10;3.60306
2;2;-31.4825;10;60.1324
2;2;-41.5769;10;-53.6509
2;2;66.0867;10;-15.4791
2;2;-13.4267;10;66.5341
2;2;-54.9118;10;-39.8968
2;2;59.1294;10;-33.3282
2;2;5.69877;10;67.6356
2;2;-63.8724;10;-22.9645
2;2;47.4619;10;-48.5224
2;2;24.3702;10;63.3494
2;2;-67.745;10;-4.20286
2;2;32.0135;10;-59.8514
2;2;41.1004;10;54.0168
2;2;-66.2211;10;14.8936
2;2;14.015;10;-66.4126
2;2;54.5565;10;40.3812
2;2;-59.4221;10;32.8036
2;2;-5.09988;10;-67.6834
2;2;63.6667;10;23.5289
2;2;-47.8895;10;48.1004
2;2;-23.8086;10;-63.5626
2;2;67.7052;10;4.80233
2;2;-32.542;10;59.5657
2;2;-40.6207;10;-54.3785
2;2;66.3504;10;-14.3068
2;2;-14.6023;10;66.286
2;2;-54.1969;10;-40.8626
2;2;59.7101;10;-32.2763
2;2;4.5006;10;67.7259
2;2;-63.4559;10;-24.0915
2;2;48.3134;10;-47.6747
2;2;23.245;10;63.7709
2;2;-67.66;10;-5.40142
2;2;33.068;10;-59.2753
2;2;40.1377;10;54.7359
2;2;-66.4744;10;13.719
2;2;15.1885;10;-66.1541
2;2;53.8331;10;41.3407
2;2;-59.9934;10;31.7465
2;2;-3.90096;10;-67.7631
2;2;63.2402;10;24.6523
2;2;-48.7335;10;47.2452
2;2;-22.6796;10;-63.9741
2;2;67.6096;10;6.00009
2;2;-33.5914;10;58.9803
2;2;-39.6517;10;-55.089
2;2;66.5932;10;-13.1301
2;2;-15.7734;10;66.0171
2;2;-53.4651;10;-41.8155
2;2;60.2721;10;-31.2143
2;2;3.30101;10;67.795
2;2;-63.0195;10;-25.2111
2;2;49.1497;10;-46.812
2;2;22.1125;10;64.1724
2;2;-67.5538;10;-6.59829
2;2;34.1121;10;-58.6807
2;2;39.1625;10;55.4378
2;2;-66.7068;10;12.5401
2;2;16.3572;10;-65.8749
2;2;53.0929;10;42.2871
2;2;-60.546;10;30.6796
2;2;-2.70081;10;-67.8215
2;2;62.7939;10;25.7679
2;2;-49.5621;10;46.3751
2;2;-21.5436;10;-64.3656
2;2;67.4928;10;7.19597
2;2;-34.6302;10;58.3764
2;2;-38.6703;10;-55.7823
2;2;66.8152;10;-11.9492
2;2;-16.9396;10;65.7275
2;2;-52.7165;10;-42.7554
2;2;60.8152;10;-30.1424
2;2;2.10039;10;67.8428
2;2;-62.5633;10;-26.3227
2;2;49.9707;10;-45.9346
2;2;20.9731;10;64.5537
2;2;-67.4264;10;-7.79309
2;2;35.1455;10;-58.0676
2;2;38.175;10;56.1224
2;2;-66.9184;10;11.3573
2;2;17.5207;10;-65.575
2;2;52.336;10;43.2204
2;2;-61.0796;10;29.603
2;2;-1.49981;10;-67.8587
2;2;62.3279;10;26.8754
2;2;-50.3753;10;45.4905
2;2;-20.4009;10;-64.7369
2;2;67.3548;10;8.38959
2;2;-35.6581;10;57.7543
2;2;-37.6768;10;-56.4581
2;2;67.0163;10;-10.7645
2;2;-18.1004;10;65.4174
2;2;-51.9514;10;-43.6819
2;2;61.3393;10;-29.0612
2;2;0.899117;10;67.8693
2;2;-62.0876;10;-27.426
2;2;50.776;10;-45.0428
2;2;19.8271;10;64.9149
2;2;-67.2779;10;-8.98544
2;2;36.1679;10;-57.4364
2;2;37.1756;10;56.7894
2;2;-67.1089;10;10.1709
2;2;18.6788;10;-65.2546
2;2;51.5627;10;44.14
2;2;-61.5941;10;28.5171
2;2;-0.29835;10;-67.8746
2;2;61.8424;10;27.9745
2;2;-51.1727;10;44.5916
2;2;-19.2517;10;-65.0879
2;2;67.1957;10;9.58059
2;2;-36.6749;10;57.114
2;2;-36.6715;10;-57.1162
2;2;67.1963;10;-9.57654
2;2;-19.2556;10;65.0867
2;2;67.5504;12;0
2;2;-28.1109;12;61.4234
2;2;-44.1539;12;-51.1223
2;2;64.8599;12;-18.8746
2;2;-9.82858;12;66.8315
2;2;-56.6796;12;-36.7488
2;2;57.0027;12;-36.2457
2;2;9.23665;12;66.9159
2;2;-64.6903;12;-19.448
2;2;44.6047;12;-50.7295
2;2;27.5661;12;61.6698
2;2;-67.5477;12;-0.597909
2;2;28.6535;12;-61.1722
2;2;43.6997;12;51.5111
2;2;-65.0244;12;18.2998
2;2;10.4197;12;-66.7419
2;2;56.3521;12;37.2491
2;2;-57.3213;12;35.7397
2;2;-8.644;12;-66.995
2;2;64.5156;12;20.0198
2;2;-45.0519;12;50.3327
2;2;-27.0192;12;-61.9114
2;2;67.5398;12;1.19577
2;2;-29.1938;12;60.9162
2;2;-43.242;12;-51.8959
2;2;65.1838;12;-17.7235
2;2;-11.0101;12;66.6471
2;2;-56.0202;12;-37.7464
2;2;57.6354;12;-35.231
2;2;8.05066;12;67.0689
2;2;-64.3359;12;-20.5901
2;2;45.4957;12;-49.9319
2;2;26.4701;12;62.1481
2;2;-67.5266;12;-1.79354
2;2;29.7318;12;-60.6554
2;2;42.781;12;52.2766
2;2;-65.3382;12;17.1459
2;2;11.5996;12;-66.547
2;2;55.6839;12;38.2408
2;2;-57.9449;12;34.7194
2;2;-7.4567;12;-67.1376
2;2;64.1511;12;21.1587
2;2;-45.9359;12;49.5273
2;2;-25.919;12;-62.38
2;2;67.5081;12;2.39117
2;2;-30.2675;12;60.3898
2;2;-42.3166;12;-52.6532
2;2;65.4874;12;-16.5669
2;2;-12.1881;12;66.4417
2;2;-55.3432;12;-38.7322
2;2;58.25;12;-34.2052
2;2;6.86215;12;67.2009
2;2;-63.9613;12;-21.7257
2;2;46.3724;12;-49.1188
2;2;25.3658;12;62.607
2;2;-67.4842;12;-2.98861
2;2;30.8009;12;-60.1196
2;2;41.8489;12;53.0257
2;2;-65.6314;12;15.9866
2;2;12.7758;12;-66.3313
2;2;54.9982;12;39.2205
2;2;-58.5505;12;33.6883
2;2;-6.26707;12;-67.259
2;2;63.7665;12;22.291
2;2;-46.8054;12;48.7064
2;2;-24.8107;12;-62.829
2;2;67.4552;12;3.58582
2;2;-31.3318;12;59.8446
2;2;-41.3779;12;-53.3941
2;2;65.7704;12;-15.405
2;2;-13.3624;12;66.2156
2;2;-54.6489;12;-39.7058
2;2;58.8463;12;-33.1687
2;2;5.67149;12;67.3119
2;2;-63.5667;12;-22.8546
2;2;47.2347;12;-48.2902
2;2;24.2536;12;63.0462
2;2;-67.4208;12;-4.18274
2;2;31.8603;12;-59.5649
2;2;40.9036;12;53.7582
2;2;-65.9041;12;14.8223
2;2;13.948;12;-66.0947
2;2;54.2953;12;40.1879
2;2;-59.1376;12;32.6465
2;2;-5.07547;12;-67.3594
2;2;63.3619;12;23.4163
2;2;-47.6602;12;47.8702
2;2;-23.6946;12;-63.2584
2;2;67.3811;12;4.77934
2;2;-32.3863;12;59.2806
2;2;-40.4262;12;-54.1182
2;2;66.0328;12;-14.2383
2;2;-14.5324;12;65.9687
2;2;-53.9375;12;-40.667
2;2;59.4243;12;-32.1218
2;2;4.47905;12;67.4017
2;2;-63.1522;12;-23.9762
2;2;48.0821;12;-47.4465
2;2;23.1337;12;63.4656
2;2;-67.3362;12;-5.37557
2;2;32.9097;12;-58.9916
2;2;39.9456;12;54.4739
2;2;-66.1562;12;13.6533
2;2;15.1158;12;-65.8374
2;2;53.5754;12;41.1428
2;2;-59.7063;12;31.5946
2;2;-3.88229;12;-67.4387
2;2;62.9375;12;24.5343
2;2;-48.5002;12;47.019
2;2;-22.5711;12;-63.6679
2;2;67.2859;12;5.97137
2;2;-33.4306;12;58.698
2;2;-39.4619;12;-54.8253
2;2;66.2745;12;-13.0672
2;2;-15.6979;12;65.7011
2;2;-53.2092;12;-41.6154
2;2;59.9836;12;-31.0649
2;2;3.28521;12;67.4705
2;2;-62.7178;12;-25.0904
2;2;48.9145;12;-46.5879
2;2;22.0067;12;63.8652
2;2;-67.2305;12;-6.5667
2;2;33.9488;12;-58.3998
2;2;38.9751;12;55.1725
2;2;-66.3875;12;12.4801
2;2;16.2789;12;-65.5595
2;2;52.8387;12;42.0847
2;2;-60.2562;12;30.5327
2;2;-2.68788;12;-67.4969
2;2;62.4933;12;25.6445
2;2;-49.3249;12;46.1531
2;2;-21.4405;12;-64.0575
2;2;67.1697;12;7.16152
2;2;-34.4644;12;58.097
2;2;-38.4852;12;-55.5153
2;2;66.4954;12;-11.892
2;2;-16.8585;12;65.4129
2;2;-52.4642;12;-42.5508
2;2;60.5241;12;-29.9982
2;2;2.09034;12;67.518
2;2;-62.2639;12;-26.1967
2;2;49.7315;12;-45.7147
2;2;20.8727;12;64.2447
2;2;-67.1037;12;-7.75578
2;2;34.9773;12;-57.7897
2;2;37.9923;12;55.8537
2;2;-66.598;12;11.3029
2;2;17.4368;12;-65.2611
2;2;52.0855;12;43.0135
2;2;-60.7872;12;29.4613
2;2;-1.49264;12;-67.5339
2;2;62.0296;12;26.7468
2;2;-50.1342;12;45.2727
2;2;-20.3032;12;-64.427
2;2;67.0324;12;8.34943
2;2;-35.4874;12;57.4778
2;2;-37.4964;12;-56.1878
