Number;Type;ID;X;Y;Z
1;3;1;0.51086;-0.18197;-0.0165984
1;3;1;0.538216;-0.953595;0.69206
1;3;1;-0.533344;0.0543133;0.143676
1;3;1;0.295835;0.994974;-1.03438
1;3;1;0.348308;0.21051;-0.322914
1;3;1;-0.810697;-0.952711;1.18255
1;3;1;-0.394841;0.644338;-0.456267
1;3;1;-0.362912;-0.549207;0.643664
1;3;1;-0.778468;0.226246;0.0728344
1;3;1;0.0570108;-0.671627;0.604728
1;3;1;-0.0735086;0.606568;-0.538129
1;3;1;0.54619;-0.996233;0.728865
1;3;1;-0.0314167;0.306753;-0.27424
1;3;1;0.67951;-0.108154;-0.146772
1;3;1;-0.0225169;-0.373318;0.355876
1;3;1;0.529485;-0.809131;0.560698
1;3;1;0.731162;-0.653551;0.34235
1;3;1;0.71568;0.861531;-1.06302
1;3;1;0.401231;-0.835853;0.632299
1;3;1;-0.294823;0.868996;-0.701922
1;3;1;-0.707165;-0.722356;0.930307
1;3;1;0.863201;0.0108155;-0.324474
1;3;1;-0.713477;-0.452495;0.681281
1;3;1;-0.643233;-0.110309;0.337015
1;3;1;-0.743391;-0.735964;0.956174
1;3;1;0.164088;-0.153322;0.0830248
1;3;1;-0.105779;-0.00198652;0.0403776
1;3;1;0.197159;-0.615545;0.501452
1;3;1;0.244754;0.11037;-0.191935
1;3;1;-0.937188;-0.0202404;0.3602
1;3;1;-0.057233;0.770879;-0.697081
1;3;1;-0.0443338;-0.23149;0.231737
1;3;1;-0.253952;0.0938181;0.0051226
1;3;1;0.350821;-0.12611;-0.0103314
1;3;1;-0.150266;0.237819;-0.166752
1;3;1;-0.260299;-0.856017;0.892025
1;3;1;0.626083;-0.11948;-0.116764
1;3;1;-0.0530279;-0.538751;0.521058
1;3;1;-0.575742;0.619496;-0.367242
1;3;1;-0.490017;-0.845365;0.965774
1;3;1;-0.267417;0.863942;-0.707197
1;3;1;0.266159;0.0539374;-0.147175
1;3;1;-0.142388;0.281263;-0.210082
1;3;1;0.046088;-0.197158;0.166828
1;3;1;0.707898;-0.788023;0.476058
1;3;1;0.932785;-0.894389;0.493207
1;3;1;0.134115;-0.130539;0.0727239
1;3;1;0.421361;0.0640544;-0.213126
1;3;1;-0.726727;-0.850739;1.057
1;3;1;0.912184;0.124573;-0.448259
1;3;1;-0.617744;0.193515;0.0447769
1;3;1;-0.324194;0.517314;-0.363699
1;3;1;-0.0381055;-0.0282821;0.0402185
1;3;1;0.294919;-0.424114;0.287564
1;3;1;0.0274787;-0.383014;0.346696
1;3;1;-0.119387;-0.855539;0.840256
1;3;1;-0.55118;0.70083;-0.451935
1;3;1;-0.461735;-0.823623;0.935224
1;3;1;0.861286;-0.506972;0.158444
1;3;1;0.281471;0.698007;-0.75258
1;3;1;-0.371762;0.986502;-0.783333
1;3;1;0.708687;0.931852;-1.12597
1;3;1;0.232648;0.748042;-0.781396
1;3;1;0.677055;-0.741158;0.443645
1;3;1;0.858636;0.999546;-1.24363
1;3;1;-0.690226;-0.415745;0.638587
1;3;1;0.505919;0.39606;-0.553124
1;3;1;-0.325777;-0.975426;1.02708
1;3;1;-0.119607;0.030002;0.0156231
1;3;1;-0.197227;-0.818604;0.83421
1;3;1;-0.032664;-0.209281;0.206802
1;3;1;-0.452065;0.62011;-0.41286
1;3;1;0.858976;0.829994;-1.08584
1;3;1;-0.363876;-0.598946;0.690338
1;3;1;-0.838222;0.286107;0.0388493
1;3;1;-0.349149;-0.438193;0.535263
1;3;1;-0.138783;-0.852016;0.84404
1;3;1;0.650846;-0.667876;0.384944
1;3;1;-0.751899;-0.122428;0.387881
1;3;1;-0.363708;0.286062;-0.13394
1;3;1;0.823499;0.221241;-0.505985
1;3;1;-0.0165454;-0.900932;0.845074
1;3;1;-0.0548232;-0.0698513;0.0850214
1;3;1;0.000445863;0.477487;-0.444851
1;3;1;-0.877608;-0.729394;0.998941
1;3;1;0.966753;-0.426388;0.0449817
1;3;1;-0.50712;0.403136;-0.190738
1;3;1;0.606195;0.852677;-1.0149
1;3;1;-0.727586;0.815692;-0.494656
1;3;1;0.364912;-0.824388;0.63485
1;3;1;-0.222153;-0.852385;0.874749
1;3;1;-0.890713;-0.193524;0.504653
1;3;1;-0.954558;-0.426816;0.745174
1;3;1;-0.667775;-0.850023;1.03486
1;3;1;-0.831419;-0.267064;0.551545
1;3;1;0.125328;0.486962;-0.49916
1;3;1;0.422155;0.689082;-0.79551
1;3;1;0.535791;0.369827;-0.539573
1;3;1;-0.338102;0.660619;-0.492095
1;3;1;0.477982;-0.555826;0.343552
1;3;1;0.16012;0.677052;-0.688865
1;3;1;-0.31234;0.94735;-0.768514
1;3;1;-0.638608;0.889361;-0.595672
1;3;1;0.206512;-0.59226;0.476361
1;3;1;-0.757829;-0.301698;0.556996
1;3;1;-0.682987;0.267061;4.61187e-05
1;3;1;0.581031;-0.738189;0.475856
1;3;1;-0.664203;0.217787;0.0390936
1;3;1;0.44303;-0.189828;0.0154254
1;3;1;0.0331684;0.985025;-0.929444
1;3;1;0.450841;0.900244;-1.00261
1;3;1;0.929115;-0.0165085;-0.323035
1;3;1;0.391288;0.684337;-0.779848
1;3;1;0.431077;0.0851567;-0.236317
1;3;1;0.493018;-0.612123;0.390506
1;3;1;0.12437;-0.678862;0.586932
1;3;1;-0.349194;-0.849812;0.918625
1;3;1;0.743937;-0.374061;0.0774046
1;3;1;0.127479;0.83273;-0.821962
1;3;1;0.249215;0.170339;-0.249409
1;3;1;0.486864;0.169672;-0.335346
1;3;1;-0.556718;-0.913441;1.05347
1;3;1;-0.397361;-0.121324;0.25772
1;3;1;0.805641;-0.955349;0.596289
1;3;1;-0.119006;0.13059;-0.0782744
1;3;1;-0.40682;-0.645428;0.749269
1;3;1;-0.0963401;-0.61253;0.605545
1;3;1;0.0873269;-0.341901;0.286609
1;3;1;-0.332797;0.219582;-0.0832854
1;3;1;0.231598;-0.975391;0.824037
1;3;1;-0.885575;0.194126;0.141759
1;3;1;0.664781;-0.960632;0.652515
1;3;1;0.16642;-0.504618;0.409341
1;3;1;-0.0648812;-0.929898;0.889655
1;3;1;0.294517;0.781252;-0.834859
1;3;1;-0.142076;0.866836;-0.755545
1;3;1;-0.732233;0.113049;0.161416
1;3;1;-0.701313;0.307696;-0.0311235
1;3;1;-0.137794;-0.300716;0.330248
1;3;1;-0.15641;0.418656;-0.33293
1;3;1;0.36289;-0.876999;0.684583
1;3;1;-0.235126;-0.453444;0.507936
1;3;1;-0.708715;0.579024;-0.281118
1;3;1;-0.443108;0.762947;-0.549148
1;3;1;0.531538;0.461448;-0.623352
1;3;1;-0.952744;-0.704124;1.00277
1;3;1;0.322216;-0.349161;0.207818
1;3;1;0.0270894;-0.534292;0.487725
1;3;1;-0.498178;-0.214955;0.38164
1;3;1;0.938322;0.612258;-0.911965
1;3;1;-0.69026;-0.137862;0.379804
1;3;1;-0.414957;0.476217;-0.292368
1;3;1;-0.15842;0.235621;-0.161736
1;3;1;-0.477984;-0.286489;0.440905
1;3;1;-0.290105;0.218304;-0.097644
1;3;1;0.612203;-0.615583;0.350318
1;3;1;0.0325366;0.219586;-0.216354
1;3;1;0.0346236;-0.46511;0.420551
1;3;1;0.491204;0.723919;-0.853103
1;3;1;-0.188009;-0.141595;0.200347
1;3;1;-0.510431;-0.598854;0.743631
1;3;1;0.741879;0.88668;-1.09599
1;3;1;-0.533853;0.954957;-0.694917
1;3;1;0.51048;-0.142416;-0.0532972
1;3;1;0.512249;0.741194;-0.876857
1;3;1;-0.579237;-0.943316;1.08949
1;3;1;0.173307;0.581859;-0.605014
1;3;1;0.561089;0.561373;-0.727176
1;3;1;0.88674;-0.144057;-0.188813
1;3;1;0.0668196;0.0639863;-0.0839286
1;3;1;-0.246945;-0.806729;0.841259
1;3;1;-0.185708;-0.0216517;0.0878045
1;3;1;-0.923748;0.144301;0.202065
1;3;1;0.657695;0.683779;-0.876361
1;3;1;0.683308;0.156648;-0.394767
1;3;1;-0.465181;0.617737;-0.405873
1;3;1;-0.417132;-0.203844;0.341773
1;3;1;-0.463394;0.381345;-0.18637
1;3;1;0.523009;0.555421;-0.707763
1;3;1;0.85219;-0.710472;0.351278
1;3;1;0.201439;0.752232;-0.773931
1;3;1;-0.320328;-0.497224;0.579742
1;3;1;0.83799;0.950234;-1.19018
1;3;1;-0.261151;0.676669;-0.53507
1;3;1;0.478924;0.479012;-0.620546
1;3;1;0.795714;0.571823;-0.822365
1;3;1;-0.202559;0.544088;-0.432937
1;3;1;-0.877937;0.486983;-0.133763
1;3;1;-0.652358;0.632514;-0.35146
1;3;1;0.538432;-0.801322;0.550167
1;3;1;0.313242;-0.565542;0.412604
1;3;1;-0.686341;-0.386904;0.610312
1;3;1;0.569319;0.923933;-1.06783
1;3;1;-0.520418;0.261253;-0.053757
1;3;1;0.487767;-0.379929;0.176174
1;3;1;-0.473799;-0.574194;0.707323
1;3;1;0.00919701;0.649967;-0.60867
1;3;1;0.0474769;-0.271396;0.235462
1;3;1;-0.131282;-0.233576;0.265348
1;3;1;0.55084;0.319313;-0.49801
1;3;1;-0.399933;-0.0890697;0.228618
1;3;1;-0.22378;0.931981;-0.786457
1;3;1;-0.507815;0.494922;-0.275966
1;3;1;0.367353;0.729184;-0.812896
1;3;1;0.66561;0.401733;-0.616572
1;3;1;0.882215;0.86119;-1.12336
1;3;1;-0.551631;-0.298724;0.479124
1;3;1;-0.572523;-0.56195;0.731878
1;3;1;0.912668;0.474666;-0.77448
1;3;1;-0.0147487;-0.592679;0.55734
1;3;1;-0.881587;-0.394223;0.688242
1;3;1;0.0684945;0.963382;-0.922155
1;3;1;0.106355;0.254619;-0.275867
1;3;1;0.629077;-0.617633;0.346081
1;3;1;0.0273398;0.615267;-0.582962
1;3;1;-0.320468;0.652808;-0.491244
1;3;1;-0.748809;0.589836;-0.276583
1;3;1;-0.476871;-0.18161;0.342825
1;3;1;0.751237;0.0107351;-0.283619
1;3;1;0.298958;-0.0902516;-0.0248365
1;3;1;-0.33007;-0.795351;0.860939
1;3;1;-0.22371;-0.101118;0.175654
1;3;1;0.214769;0.829822;-0.851046
1;3;1;0.618128;0.261541;-0.468715
1;3;1;0.760854;-0.70588;0.380269
1;3;1;-0.880972;-0.588232;0.8687
1;3;1;0.369639;-0.334569;0.176955
1;3;1;-0.0442123;-0.523725;0.503854
1;3;1;0.243954;0.27012;-0.34042
1;3;1;-0.0998574;0.76137;-0.672701
1;3;1;0.763478;-0.802125;0.468948
1;3;1;-0.441415;-0.909735;1.00802
1;3;1;-0.8947;-0.571894;0.858485
1;3;1;-0.266751;0.384948;-0.261348
1;3;1;-0.390624;0.884106;-0.6811
1;3;1;0.393313;0.281692;-0.405598
1;3;1;0.339218;0.404237;-0.500023
1;3;1;0.285317;-0.0999458;-0.0108396
1;3;1;0.656154;0.791681;-0.976289
1;3;1;-0.265187;0.615527;-0.476658
1;3;1;-0.354407;0.635489;-0.462753
1;3;1;0.99875;0.736549;-1.04973
1;3;1;0.118679;-0.217901;0.159707
1;3;1;-0.956863;0.410967;-0.0342221
1;3;1;-0.872323;-0.245906;0.546738
1;3;1;-0.521573;0.531584;-0.305099
1;3;1;-0.0186342;-0.213458;0.205583
1;3;1;0.480101;-0.990848;0.747921
1;3;1;-0.595981;-0.14792;0.354832
1;3;1;-0.388084;-0.137026;0.268964
1;3;1;0.62564;0.074426;-0.297189
1;3;1;0.293956;0.714417;-0.77241
1;3;1;-0.164269;-0.952176;0.946603
1;3;1;-0.99816;-0.60219;0.924383
1;3;1;0.184613;-0.273835;0.187784
1;3;1;0.437311;0.115449;-0.266799
1;3;1;-0.299962;-0.957278;1.00078
1;3;1;0.769485;0.0877904;-0.362027
1;3;1;-0.446746;0.055605;0.110932
1;3;1;0.0761903;-0.147097;0.109243
1;3;1;0.583087;0.643157;-0.811355
1;3;1;-0.615918;0.652764;-0.383591
1;3;1;-0.183312;0.847474;-0.722494
1;3;1;0.985146;-0.346337;-0.0362699
1;3;1;0.74291;-0.847062;0.518289
1;3;1;0.0828858;-0.774185;0.690817
1;3;1;-0.535429;0.439869;-0.214636
1;3;1;-0.267659;0.911738;-0.751623
1;3;1;-0.597482;-0.0792291;0.291406
1;3;1;-0.383164;-0.550205;0.65197
1;3;1;0.138738;0.762561;-0.760713
1;3;1;-0.471067;0.436296;-0.234752
1;3;1;0.657428;-0.163409;-0.0872688
1;3;1;0.7194;-0.703385;0.393044
1;3;1;-0.00375989;0.87248;-0.81118
1;3;1;0.638764;-0.0655707;-0.171589
1;3;1;0.0751226;-0.0545263;0.0234192
1;3;1;-0.868708;-0.907907;1.16195
1;3;1;0.276936;0.67738;-0.731719
1;3;1;0.615055;0.888425;-1.05142
1;3;1;-0.0901125;0.886621;-0.792898
1;3;1;-0.404022;-0.371231;0.492887
1;3;1;0.556394;0.00563338;-0.2079
1;3;1;-0.604712;0.957086;-0.671091
1;3;1;-0.00744475;-0.357245;0.335417
1;3;1;-0.523286;0.926081;-0.671873
1;3;1;0.0261328;0.837603;-0.789586
1;3;1;-0.626818;-0.831554;1.00274
1;3;1;-0.390775;-0.952782;1.02967
1;3;1;-0.919706;0.0872015;0.25377
1;3;1;0.171636;-0.3668;0.27909
1;3;1;-0.757637;-0.50643;0.747596
1;3;1;-0.122571;0.270978;-0.20772
1;3;1;0.829895;0.124385;-0.418111
1;3;1;0.0286679;-0.803703;0.738056
1;3;1;-0.633968;0.919173;-0.625126
1;3;1;-0.799297;0.43839;-0.117151
1;3;1;-0.425265;0.929842;-0.711078
1;3;1;-0.965496;0.303151;0.0693322
1;3;1;0.110525;-0.838875;0.740996
1;3;1;-0.847861;0.456513;-0.116341
1;3;1;0.237426;0.703987;-0.742107
1;3;1;0.0820471;-0.288605;0.238897
1;3;1;0.619605;0.931464;-1.09316
1;3;1;0.104957;0.599601;-0.596643
1;3;1;-0.647024;0.728808;-0.443082
1;3;1;0.601684;0.659837;-0.833663
1;3;1;0.283446;0.768427;-0.818882
1;3;1;-0.566816;0.373791;-0.141665
1;3;1;0.579985;-0.6724;0.414966
1;3;1;0.652721;0.85799;-1.03679
1;3;1;-0.106981;-0.299022;0.317448
1;3;1;0.39834;0.148672;-0.283546
1;3;1;0.312945;-0.79371;0.625207
1;3;1;0.278551;0.716149;-0.768413
1;3;1;-0.243982;0.526939;-0.401878
1;3;1;0.317109;-0.0212233;-0.0957342
1;3;1;-0.736831;0.578578;-0.270462
1;3;1;0.781029;-0.900643;0.554306
1;3;1;-0.176258;-0.347286;0.387628
1;3;1;0.149224;-0.856458;0.743277
1;3;1;0.405659;-0.74106;0.542405
1;3;1;0.270443;-0.512827;0.379098
1;3;1;-0.428288;0.958326;-0.736504
1;3;1;-0.115947;0.741443;-0.648282
1;3;1;0.989954;0.584838;-0.905234
1;3;1;-0.976264;0.962233;-0.540555
1;3;1;-0.642071;0.830371;-0.539473
1;3;1;0.14185;0.192982;-0.231391
1;3;1;0.288425;-0.716077;0.561837
1;3;1;-0.847356;0.44249;-0.103466
1;3;1;0.793252;-0.124146;-0.173305
1;3;1;0.806912;0.453009;-0.715792
1;3;1;0.26816;-0.592851;0.454457
1;3;1;-0.652397;0.539477;-0.264799
1;3;1;0.674777;0.217001;-0.447867
1;3;1;-0.342345;0.998992;-0.80568
1;3;1;-0.948293;-0.442943;0.757911
1;3;1;-0.995291;-0.520764;0.847505
1;3;1;-0.485199;-0.53638;0.676258
1;3;1;-0.628703;-0.531065;0.723576
1;3;1;0.339541;0.68324;-0.759979
1;3;1;-0.542315;0.0147687;0.183772
1;3;1;-0.525631;-0.707252;0.850119
1;3;1;-0.502746;0.39148;-0.181476
1;3;1;0.604902;0.971615;-1.1252
1;3;1;-0.598418;0.68906;-0.423768
1;3;1;-0.006832;0.277136;-0.255611
1;3;1;-0.579778;-0.165759;0.365544
1;3;1;0.57935;-0.0155712;-0.196514
1;3;1;-0.215548;0.389278;-0.28403
1;3;1;0.436728;-0.931003;0.707984
1;3;1;0.235852;0.537314;-0.58631
1;3;1;0.474799;-0.998862;0.757316
1;3;1;-0.0915298;0.849494;-0.757805
1;3;1;0.836594;0.541477;-0.808993
1;3;1;0.863743;-0.0222389;-0.293887
1;3;1;-0.385177;-0.735537;0.825305
1;3;1;-0.533884;-0.0431277;0.23462
1;3;1;-0.628995;0.897634;-0.606879
1;3;1;-0.606455;-0.588721;0.769169
1;3;1;0.448253;-0.216892;0.0387274
1;3;1;-0.875301;0.485882;-0.133698
1;3;1;0.68113;0.345324;-0.56969
1;3;1;-0.661366;0.906413;-0.603264
1;3;1;-0.301589;0.705139;-0.546856
1;3;1;0.155715;0.744313;-0.749902
1;3;1;0.785687;-0.0720448;-0.219073
1;3;1;-0.643237;0.607133;-0.331144
1;3;1;0.523844;0.224759;-0.400118
1;3;1;0.952493;-0.612834;0.223815
1;3;1;-0.247195;-0.0929271;0.176579
1;3;1;-0.909048;0.92941;-0.534469
1;3;1;0.59517;0.971443;-1.12149
1;3;1;0.348923;0.154469;-0.270946
1;3;1;-0.632216;0.111902;0.126054
1;3;1;-0.669862;-0.858184;1.04322
1;3;1;0.893432;-0.13194;-0.202535
1;3;1;-0.447198;-0.296883;0.439372
1;3;1;-0.241321;0.300513;-0.191975
1;3;1;0.254047;0.847911;-0.882199
1;3;1;0.657627;0.0712901;-0.305919
1;3;1;0.999803;0.898626;-1.20106
1;3;1;0.879158;0.133322;-0.444377
1;3;1;-0.112783;0.960161;-0.853129
1;3;1;0.86361;0.903509;-1.156
1;3;1;-0.432167;-0.443915;0.570829
1;3;1;0.345743;-0.928332;0.738636
1;3;1;-0.8382;-0.785323;1.03667
1;3;1;0.937993;-0.699161;0.309493
1;3;1;0.00233055;-0.860859;0.800878
1;3;1;0.292903;0.628164;-0.691699
1;3;1;0.84731;-0.952649;0.578598
1;3;1;0.0724513;0.70663;-0.684481
1;3;1;0.696199;-0.388126;0.107891
1;3;1;-0.385305;0.939734;-0.734845
1;3;1;0.404208;-0.445621;0.267788
1;3;1;-0.306679;0.00962081;0.102741
1;3;1;0.17986;-0.0632695;-0.00658638
1;3;1;0.143088;-0.780932;0.675173
1;3;1;-0.234752;-0.691878;0.729856
1;3;1;-0.601258;-0.343246;0.538663
1;3;1;-0.161407;0.336827;-0.254901
1;3;1;-0.851412;-0.652106;0.917421
1;3;1;-0.677227;-0.193586;0.426953
1;3;1;0.321399;0.499414;-0.582172
1;3;1;-0.571295;-0.0910178;0.292847
1;3;1;-0.375071;-0.905674;0.980074
1;3;1;0.714153;-0.670643;0.364463
1;3;1;0.976991;-0.486792;0.0975079
1;3;1;0.115263;0.297905;-0.319424
1;3;1;-0.186455;0.362984;-0.270139
1;3;1;-0.148507;-0.105289;0.152147
1;3;1;0.432266;-0.956281;0.733151
1;3;1;-0.337787;-0.964168;1.02097
1;3;1;-0.028356;0.47753;-0.4344
1;3;1;0.148366;-0.492287;0.404433
1;3;1;0.0396458;-0.836503;0.764604
1;3;1;-0.833127;0.678562;-0.328505
1;3;1;0.395567;0.162815;-0.295707
1;3;1;-0.33709;0.599462;-0.435508
1;3;1;0.132266;-0.633221;0.54155
1;3;1;0.738938;0.731565;-0.950455
1;3;1;-0.950445;-0.886534;1.17182
1;3;1;0.228346;0.207827;-0.276722
1;3;1;0.22276;-0.612714;0.489492
1;3;1;-0.337214;0.337198;-0.191213
1;3;1;-0.632306;-0.3537;0.559707
1;3;1;0.986999;0.133133;-0.48348
1;3;1;-0.891838;0.27663;0.0672035
1;3;1;0.697304;0.451969;-0.674901
1;3;1;-0.637139;0.947318;-0.650184
1;3;1;-0.976784;0.704805;-0.30062
1;3;1;-0.775447;0.295157;0.0075566
1;3;1;-0.332013;-0.180631;0.289151
1;3;1;-0.537431;0.969704;-0.707348
1;3;1;0.34179;-0.932329;0.743798
1;3;1;-0.000383745;0.682369;-0.635358
1;3;1;-0.285078;0.558294;-0.416112
1;3;1;-0.61156;-0.158138;0.370022
1;3;1;-0.0479934;0.121832;-0.0959833
1;3;1;0.070552;0.16324;-0.177724
1;3;1;-0.0528701;-0.966513;0.91938
1;3;1;-0.990344;-0.706319;1.01851
1;3;1;-0.0675669;0.256762;-0.214515
1;3;1;0.164263;0.672057;-0.685722
1;3;1;-0.539752;-0.844635;0.98321
1;3;1;0.0135576;0.337112;-0.318894
1;3;1;-0.749192;0.754633;-0.429922
1;3;1;-0.591394;0.22064;0.00991783
1;3;1;-0.666989;-0.936652;1.11525
1;3;1;0.43497;-0.12532;-0.041716
1;3;1;0.0456811;-0.199155;0.168837
1;3;1;0.0983925;-0.11891;0.0749045
1;3;1;0.745316;-0.603957;0.291007
1;3;1;-0.562329;-0.462513;0.635559
1;3;1;-0.626519;-0.838323;1.00893
1;3;1;-0.131414;-0.534267;0.545433
1;3;1;0.636107;-0.58356;0.311787
1;3;1;0.104915;0.674344;-0.666237
1;3;1;0.892647;0.82241;-1.09104
1;3;1;-0.236962;-0.989092;1.00746
1;3;1;-0.952198;0.632278;-0.242031
1;3;1;0.625545;0.520293;-0.712395
1;3;1;-0.366312;-0.736593;0.819417
1;3;1;0.79241;-0.841884;0.495438
1;3;1;-0.422716;0.42861;-0.245204
1;3;1;-0.957373;-0.861875;1.15137
1;3;1;-0.539551;-0.921937;1.05513
1;3;1;-0.049593;0.44629;-0.397571
1;3;1;-0.346764;0.497538;-0.337062
1;3;1;-0.0695142;0.104116;-0.0716455
1;3;1;-0.603872;0.0599756;0.164091
1;3;1;-0.149686;-0.0721712;0.121734
1;3;1;0.680723;-0.0967787;-0.157807
1;3;1;0.459871;0.233644;-0.385093
1;3;1;0.524253;0.0550032;-0.242172
1;3;1;0.551683;-0.042474;-0.161382
1;3;1;-0.463315;-0.017448;0.185001
1;3;1;-0.674758;0.195691;0.0635161
1;3;1;-0.866838;-0.0154327;0.330099
1;3;1;-0.454862;-0.550355;0.678224
1;3;1;0.134893;0.802014;-0.796055
1;3;1;-0.234088;-0.123219;0.200016
1;3;1;-0.123466;-0.496288;0.507167
1;3;1;0.371817;-0.892737;0.695989
1;3;1;-0.712016;0.817061;-0.501601
1;3;1;0.857476;0.482948;-0.76209
1;3;1;-0.298408;-0.759479;0.815998
1;3;1;-0.301262;0.184274;-0.0618885
1;3;1;0.351652;-0.27473;0.127778
1;3;1;0.687859;-0.213502;-0.0517004
1;3;1;0.492051;-0.885056;0.645043
1;3;1;0.0960084;-0.827943;0.736103
1;3;1;0.326998;-0.685684;0.519482
1;3;1;-0.978779;0.673049;-0.270319
1;3;1;-0.507529;-0.988643;1.10559
1;3;1;0.79736;-0.287595;-0.0225804
1;3;1;0.197455;-0.758839;0.634796
1;3;1;0.179336;0.601789;-0.625772
1;3;1;-0.0881747;-0.909731;0.879357
1;3;1;-0.240869;0.521562;-0.398005
1;3;1;0.415013;-0.00634998;-0.145245
1;3;1;0.337788;-0.431051;0.27841
1;3;1;0.819122;0.103141;-0.394403
1;3;1;0.32062;0.671815;-0.742447
1;3;1;0.0868999;0.315538;-0.325515
1;3;1;0.790329;-0.0870625;-0.206777
1;3;1;-0.0784462;0.736812;-0.657628
1;3;1;-0.590068;0.210364;0.0190045
1;3;1;-0.722815;0.677928;-0.368092
1;3;1;0.223502;0.169691;-0.23944
1;3;1;-0.105578;0.937887;-0.835009
1;3;1;-0.647242;0.835732;-0.542582
1;3;1;-0.469801;-0.268004;0.420709
1;3;1;-0.0965275;0.323705;-0.266312
1;3;1;0.791057;0.854015;-1.08348
1;3;1;0.896179;-0.323594;-0.0250461
1;3;1;-0.763524;-0.0397934;0.315156
1;3;1;0.616554;0.680246;-0.858086
1;3;1;-0.811919;0.758896;-0.411044
1;3;1;-0.335649;0.642329;-0.475955
1;3;1;-0.163196;0.427108;-0.33833
1;3;1;0.625989;-0.227419;-0.0162046
1;3;1;0.823452;0.132248;-0.423088
1;3;1;0.409582;0.701308;-0.802317
1;3;1;-0.482038;0.496925;-0.28722
1;3;1;0.449237;-0.724685;0.511282
1;3;1;0.844654;-0.908112;0.538088
1;3;1;0.611213;-0.844492;0.563863
1;3;1;0.580634;-0.294246;0.0625518
1;3;1;0.879921;-0.12343;-0.20554
1;3;1;0.944312;0.0660742;-0.40548
1;3;1;-0.883024;-0.331357;0.630218
1;3;1;-0.197146;-0.310936;0.361384
1;3;1;-0.996637;0.124408;0.24714
1;3;1;0.735303;0.111589;-0.371741
1;3;1;-0.332782;-0.461049;0.550588
1;3;1;-0.243264;-0.946262;0.969866
1;3;1;-0.152481;-0.884406;0.879194
1;3;1;0.931286;-0.115805;-0.23135
1;3;1;-0.811027;0.952079;-0.591282
1;3;1;-0.570868;-0.326324;0.511834
1;3;1;0.929863;0.477354;-0.783246
1;3;1;-0.601027;-0.910605;1.06697
1;3;1;0.0509106;-0.453113;0.403446
1;3;1;0.423886;0.0942044;-0.242124
1;3;1;0.89572;-0.626006;0.256759
1;3;1;-0.612355;-0.326193;0.526823
1;3;1;0.446827;0.963117;-1.05971
1;3;1;-0.444201;-0.101716;0.256519
1;3;1;0.108409;0.821487;-0.804545
1;3;1;0.173902;0.140042;-0.193762
1;3;1;0.843828;-0.747616;0.388917
1;3;1;0.324052;0.220626;-0.3235
1;3;1;-0.0442798;0.604465;-0.546816
1;3;1;0.888611;-0.535301;0.174875
1;3;1;0.648772;0.418018;-0.625605
1;3;1;0.0664501;0.597179;-0.580361
1;3;1;-0.712894;-0.610118;0.827864
1;3;1;-0.101839;0.166449;-0.117924
1;3;1;0.568111;0.856889;-1.00495
1;3;1;0.66326;0.919921;-1.09831
1;3;1;-0.0613703;0.435156;-0.382912
1;3;1;0.137003;0.534471;-0.547659
1;3;1;-0.152242;0.153833;-0.0878155
1;3;1;0.249003;-0.888445;0.736724
1;3;1;0.259318;0.906138;-0.938346
1;3;1;-0.0174444;-0.57291;0.539911
1;3;1;-0.079847;-0.736692;0.715171
1;3;1;0.883922;0.371938;-0.668338
1;3;1;0.407097;0.454281;-0.571352
1;3;1;-0.507481;0.412374;-0.19921
1;3;1;0.290605;0.94844;-0.989138
1;3;1;0.923333;0.981762;-1.25063
1;3;1;0.825653;-0.622673;0.279176
1;3;1;-0.592678;0.39572;-0.152669
1;3;1;0.753915;-0.37025;0.0702215
1;3;1;-0.121975;-0.651675;0.651338
1;3;1;0.200158;0.27662;-0.330522
1;3;1;-0.866082;0.850027;-0.476188
1;3;1;0.00387413;0.625482;-0.583928
1;3;1;0.495145;0.815838;-0.940143
1;3;1;0.558247;-0.941012;0.673045
1;3;1;-0.418763;0.744186;-0.540543
1;3;1;-0.573918;0.842993;-0.576051
1;3;1;-0.782747;-0.576806;0.822283
1;3;1;0.36538;0.833842;-0.909647
1;3;1;-0.403692;0.215745;-0.0538901
1;3;1;-0.17479;0.404017;-0.312602
1;3;1;0.917417;-0.0551965;-0.282743
1;3;1;-0.477893;0.33933;-0.14196
1;3;1;-0.818541;-0.0953284;0.386915
1;3;1;-0.316858;0.395439;-0.252868
1;3;1;-0.818964;0.908117;-0.547449
1;3;1;-0.409088;-0.862979;0.952703
1;3;1;-0.0583092;0.651615;-0.585618
1;3;1;-0.609681;0.458799;-0.205222
1;3;1;0.0279383;0.149415;-0.149328
1;3;1;0.983239;-0.924172;0.502568
1;3;1;-0.447111;-0.108499;0.263896
1;3;1;-0.336128;0.39827;-0.248486
1;3;1;0.647101;-0.897984;0.60061
1;3;1;-0.59412;-0.562446;0.740207
1;3;1;0.817462;-0.103128;-0.201698
1;3;1;-0.468858;-0.439208;0.57981
1;3;1;-0.346384;-0.349064;0.451249
1;3;1;0.62852;0.000173001;-0.229085
1;3;1;0.632044;-0.805364;0.519836
1;3;1;-0.506797;0.395941;-0.184154
1;3;1;-0.581489;0.286414;-0.0549462
1;3;1;0.530741;-0.187477;-0.0187113
1;3;1;-0.0827221;0.394524;-0.337294
