X;Y;Z
12.3275;0;-3.94488
-0.286003;0;-12.9401
-12.4897;0;-3.39637
-6.79972;0;11.0133
8.63208;0;9.64447
11.6969;0;-5.54174
-1.99613;0;-12.7884
-12.8294;0;-1.71345
-5.28228;0;11.8163
9.8326;0;8.41716
10.8606;0;-7.04109
-3.67115;0;-12.4117
-12.9433;0;-0.000390167
-3.67189;0;12.4115
10.9433;0;0
3.1042;0;-10.4938
-9.1822;0;-5.95338
-8.31348;0;7.11628
4.46576;0;9.99062
10.847;0;-1.44836
1.68802;0;-10.8123
-9.88936;0;-4.68572
-7.29849;0;8.15398
5.74875;0;9.31168
10.5599;0;-2.87124
0.242139;0;-10.9406
-10.4225;0;-3.33563
-6.15509;0;9.04822
6.93059;0;8.4689
10.087;0;-4.2436
-1.208;0;-10.8764
-10.7723;0;-1.92685
-4.9034;0;9.78326
7.9905;0;7.47713
9.4366;0;-5.5413
-2.63688;0;-10.6208
-10.9326;0;-0.48416
-3.56543;0;10.3462
8.90981;0;6.35379
8.62018;0;-6.74151
-4.01937;0;-10.1784
-10.9005;0;0.967044
-2.16473;0;10.727
9.67237;0;5.11867
7.6521;0;-7.8231
-5.33114;0;-9.5569
-10.6766;0;2.40123
-0.725944;0;10.9192
10.2647;0;3.79348
6.54938;0;-8.76704
-6.54912;0;-8.76724
-10.2649;0;3.79317
0.725615;0;10.9192
10.6765;0;2.40155
5.33143;0;-9.55674
-7.65186;0;-7.82333
-9.67252;0;5.11838
2.16441;0;10.7271
10.9004;0;0.967372
4.01968;0;-10.1783
-8.61998;0;-6.74177
-8.91;0;6.35352
3.56512;0;10.3463
10.9326;0;-0.483831
2.6372;0;-10.6208
-9.43643;0;-5.54159
-7.99072;0;7.47689
4.9031;0;9.78341
10.7724;0;-1.92652
1.20833;0;-10.8764
-10.0869;0;-4.24391
-6.93085;0;8.4687
6.15482;0;9.04841
10.4226;0;-3.33531
-0.24181;0;-10.9406
-10.5598;0;-2.87156
-5.74903;0;9.31151
7.29825;0;8.1542
9.8895;0;-4.68543
-1.68769;0;-10.8124
-10.847;0;-1.44869
-4.46606;0;9.99048
8.31327;0;7.11653
9.18238;0;-5.9531
-3.10388;0;-10.4939
-10.9433;0;-0.000329878
-3.10451;0;10.4937
8.94328;0;0
2.53687;0;-8.57593
-7.50405;0;-4.86533
-6.7941;0;5.81571
3.64959;0;8.16473
8.86461;0;-1.18366
1.37951;0;-8.83625
-8.08197;0;-3.82936
-5.96462;0;6.66376
4.6981;0;7.60987
8.62996;0;-2.34649
0.197886;0;-8.94109
-8.5177;0;-2.72601
-5.03018;0;7.39456
5.66395;0;6.92112
8.24348;0;-3.46804
-0.987224;0;-8.88863
-8.80356;0;-1.57469
-4.00725;0;7.99527
6.53015;0;6.1106
7.71196;0;-4.52857
-2.15496;0;-8.67977
-8.93453;0;-0.395675
-2.91381;0;8.4553
7.28145;0;5.19257
7.04475;0;-5.50942
-3.28479;0;-8.3182
-8.9083;0;0.790306
-1.7691;0;8.76656
7.90464;0;4.18318
6.2536;0;-6.39334
-4.35682;0;-7.81028
-8.72533;0;1.96238
-0.59327;0;8.92358
8.38875;0;3.10018
5.35241;0;-7.16477
-5.3522;0;-7.16493
-8.38885;0;3.09993
0.593001;0;8.9236
8.72527;0;1.96265
4.35706;0;-7.81014
-6.25341;0;-6.39353
-7.90477;0;4.18294
1.76884;0;8.76661
8.90827;0;0.790575
3.28504;0;-8.3181
-7.04459;0;-5.50964
-7.28161;0;5.19235
2.91355;0;8.45538
8.93454;0;-0.395405
2.15523;0;-8.67971
-7.71183;0;-4.5288
-6.53033;0;6.11041
4.00701;0;7.99539
8.80361;0;-1.57443
0.987492;0;-8.8886
-8.24338;0;-3.46829
-5.66416;0;6.92095
5.02996;0;7.39471
8.51778;0;-2.72575
-0.197616;0;-8.9411
-8.62989;0;-2.34675
-4.69833;0;7.60973
5.96442;0;6.66394
8.08209;0;-3.82912
-1.37925;0;-8.83629
-8.86457;0;-1.18393
-3.64984;0;8.16462
6.79393;0;5.81591
7.5042;0;-4.86511
-2.53661;0;-8.57601
-8.94328;0;-0.000269589
-2.53713;0;8.57585
6.94328;0;0
1.96955;0;-6.65808
-5.82591;0;-3.77729
-5.27473;0;4.51513
2.83343;0;6.33884
6.8822;0;-0.918956
1.07101;0;-6.86018
-6.27459;0;-2.97299
-4.63074;0;5.17353
3.64746;0;5.90806
6.70003;0;-1.82174
0.153632;0;-6.94158
-6.61287;0;-2.11639
-3.90528;0;5.74091
4.39731;0;5.37334
6.39998;0;-2.69248
-0.76645;0;-6.90085
-6.83481;0;-1.22254
-3.1111;0;6.20727
5.0698;0;4.74408
5.98732;0;-3.51584
-1.67305;0;-6.7387
-6.93648;0;-0.307189
-2.26219;0;6.56442
5.65309;0;4.03135
5.46933;0;-4.27734
-2.55021;0;-6.45799
-6.91612;0;0.613569
-1.37348;0;6.80608
6.13691;0;3.24769
4.8551;0;-4.96359
-3.3825;0;-6.06365
-6.77407;0;1.52353
-0.460596;0;6.92799
6.51276;0;2.40689
4.15545;0;-5.5625
-4.15528;0;-5.56263
-6.51284;0;2.40669
0.460387;0;6.928
6.77402;0;1.52374
3.38268;0;-6.06355
-4.85495;0;-4.96374
-6.13701;0;3.2475
1.37327;0;6.80612
6.9161;0;0.613777
2.5504;0;-6.45791
-5.4692;0;-4.27751
-5.65321;0;4.03118
2.26199;0;6.56449
6.93649;0;-0.30698
1.67325;0;-6.73865
-5.98722;0;-3.51602
-5.06994;0;4.74393
3.11091;0;6.20737
6.83484;0;-1.22234
0.766658;0;-6.90083
-6.3999;0;-2.69267
-4.39748;0;5.37321
3.9051;0;5.74102
6.61294;0;-2.11619
-0.153423;0;-6.94159
-6.69998;0;-1.82194
-3.64764;0;5.90795
4.63058;0;5.17367
6.27468;0;-2.9728
-1.0708;0;-6.86022
-6.88217;0;-0.919163
-2.83362;0;6.33875
5.27459;0;4.51529
5.82603;0;-3.77712
-1.96935;0;-6.65814
-6.94328;0;-0.000209301
-1.96975;0;6.65802
4.94328;0;0
1.40222;0;-4.74023
-4.14777;0;-2.68925
-3.75535;0;3.21456
2.01727;0;4.51295
4.8998;0;-0.654252
0.762509;0;-4.88412
-4.46721;0;-2.11663
-3.29686;0;3.68331
2.59682;0;4.20626
4.7701;0;-1.29699
0.109379;0;-4.94207
-4.70805;0;-1.50677
-2.78037;0;4.08725
3.13068;0;3.82556
4.55648;0;-1.91691
-0.545675;0;-4.91307
-4.86605;0;-0.870392
-2.21495;0;4.41928
3.60945;0;3.37756
4.26269;0;-2.50311
-1.19113;0;-4.79763
-4.93844;0;-0.218704
-1.61057;0;4.67355
4.02473;0;2.87013
3.8939;0;-3.04526
-1.81563;0;-4.59778
-4.92394;0;0.436831
-0.977848;0;4.8456
4.36919;0;2.3122
3.45659;0;-3.53384
-2.40818;0;-4.31703
-4.82281;0;1.08468
-0.327922;0;4.93239
4.63677;0;1.71359
2.95848;0;-3.96024
-2.95836;0;-3.96032
-4.63683;0;1.71345
0.327774;0;4.9324
4.82278;0;1.08483
2.40831;0;-4.31696
-3.45649;0;-3.53394
-4.36926;0;2.31207
0.977702;0;4.84563
4.92393;0;0.43698
1.81576;0;-4.59772
-3.8938;0;-3.04538
-4.02481;0;2.87
1.61043;0;4.6736
4.93845;0;-0.218555
1.19127;0;-4.79759
-4.26261;0;-2.50324
-3.60956;0;3.37745
2.21482;0;4.41935
4.86608;0;-0.870245
0.545824;0;-4.91306
-4.55642;0;-1.91705
-3.13079;0;3.82547
2.78025;0;4.08733
4.70809;0;-1.50662
-0.10923;0;-4.94208
-4.77006;0;-1.29714
-2.59694;0;4.20618
3.29675;0;3.6834
4.46727;0;-2.11649
-0.762361;0;-4.88414
-4.89978;0;-0.6544
-2.0174;0;4.51289
3.75526;0;3.21467
4.14785;0;-2.68913
-1.40208;0;-4.74028
-4.94328;0;-0.000149012
-1.40237;0;4.74019
2.94328;0;0
0.834898;0;-2.82239
-2.46962;0;-1.60121
-2.23598;0;1.91398
1.2011;0;2.68706
2.91739;0;-0.389549
0.454006;0;-2.90806
-2.65982;0;-1.26026
-1.96299;0;2.19308
1.54617;0;2.50445
2.84017;0;-0.772243
0.0651253;0;-2.94256
-2.80322;0;-0.897144
-1.65546;0;2.43359
1.86404;0;2.27778
2.71298;0;-1.14135
-0.324901;0;-2.9253
-2.8973;0;-0.51824
-1.31881;0;2.63129
2.14911;0;2.01103
2.53805;0;-1.49038
-0.709211;0;-2.85656
-2.9404;0;-0.130219
-0.95895;0;2.78268
2.39637;0;1.7089
2.31847;0;-1.81318
-1.08104;0;-2.73757
-2.93177;0;0.260094
-0.582221;0;2.88512
2.60146;0;1.37671
2.05809;0;-2.10408
-1.43385;0;-2.5704
-2.87155;0;0.645831
-0.195248;0;2.9368
2.76078;0;1.02029
1.76151;0;-2.35797
-1.76144;0;-2.35802
-2.76081;0;1.0202
0.19516;0;2.93681
2.87153;0;0.645917
1.43393;0;-2.57036
-2.05803;0;-2.10415
-2.6015;0;1.37663
0.582134;0;2.88514
2.93176;0;0.260182
1.08112;0;-2.73753
-2.31841;0;-1.81325
-2.39642;0;1.70883
0.958867;0;2.78271
2.9404;0;-0.13013
0.709297;0;-2.85654
-2.538;0;-1.49045
-2.14917;0;2.01097
1.31873;0;2.63133
2.89731;0;-0.518153
0.324989;0;-2.92529
-2.71294;0;-1.14143
-1.86411;0;2.27772
1.65539;0;2.43364
2.80325;0;-0.897059
-0.0650366;0;-2.94256
-2.84014;0;-0.772329
-1.54625;0;2.5044
1.96292;0;2.19314
2.65986;0;-1.26018
-0.453918;0;-2.90807
-2.91738;0;-0.389637
-1.20118;0;2.68702
2.23592;0;1.91405
2.46967;0;-1.60113
-0.834813;0;-2.82241
-2.94328;0;-8.87234e-05
-0.834983;0;2.82236
0.943283;0;0
0.267574;0;-0.904537
-0.791482;0;-0.513166
-0.716601;0;0.613406
0.384937;0;0.861166
0.934985;0;-0.124845
0.145503;0;-0.931994
-0.852438;0;-0.403897
-0.629111;0;0.702853
0.495527;0;0.802643
0.910236;0;-0.247494
0.0208718;0;-0.943052
-0.898395;0;-0.287523
-0.530553;0;0.779934
0.597399;0;0.729998
0.869472;0;-0.365788
-0.104126;0;-0.937518
-0.928546;0;-0.166089
-0.42266;0;0.843292
0.68876;0;0.644509
0.813411;0;-0.477646
-0.227293;0;-0.915489
-0.942359;0;-0.0417334
-0.307331;0;0.891813
0.768003;0;0.547681
0.743038;0;-0.581101
-0.34646;0;-0.877353
-0.939593;0;0.0833567
-0.186594;0;0.924643
0.833733;0;0.441216
0.659591;0;-0.674331
-0.459531;0;-0.82378
-0.920295;0;0.20698
-0.0625745;0;0.941205
0.884795;0;0.326989
0.56454;0;-0.755697
-0.564517;0;-0.755714
-0.884804;0;0.326962
0.0625461;0;0.941207
0.920288;0;0.207008
0.459556;0;-0.823767
-0.659571;0;-0.674351
-0.833747;0;0.441191
0.186566;0;0.924649
0.93959;0;0.083385
0.346486;0;-0.877343
-0.74302;0;-0.581123
-0.76802;0;0.547658
0.307304;0;0.891822
0.942361;0;-0.041705
0.22732;0;-0.915483
-0.813396;0;-0.477671
-0.68878;0;0.644488
0.422635;0;0.843305
0.928551;0;-0.166061
0.104155;0;-0.937515
-0.869461;0;-0.365814
-0.597421;0;0.72998
0.53053;0;0.779949
0.898404;0;-0.287496
-0.0208434;0;-0.943053
-0.910229;0;-0.247521
-0.495552;0;0.802628
0.62909;0;0.702872
0.85245;0;-0.403872
-0.145475;0;-0.931998
-0.934981;0;-0.124873
-0.384963;0;0.861154
0.716582;0;0.613427
0.791497;0;-0.513142
-0.267546;0;-0.904545
-0.943283;0;-2.84347e-05
-0.267601;0;0.904529
70.9433;85.7087;0
20.1239;85.7087;-68.0292
-59.5265;85.7087;-38.5946
-53.8948;85.7087;46.1336
28.9507;85.7087;64.7673
70.3192;85.7087;-9.38947
10.9431;85.7087;-70.0942
-64.1109;85.7087;-30.3767
-47.3148;85.7087;52.8608
37.2681;85.7087;60.3659
68.4579;85.7087;-18.6137
1.56974;85.7087;-70.9259
-67.5673;85.7087;-21.6243
-39.9023;85.7087;58.6579
44.9297;85.7087;54.9023
65.3921;85.7087;-27.5105
-7.83123;85.7087;-70.5097
-69.8349;85.7087;-12.4914
-31.7878;85.7087;63.4231
51.8009;85.7087;48.4728
61.1757;85.7087;-35.9232
-17.0944;85.7087;-68.853
-70.8738;85.7087;-3.13872
-23.114;85.7087;67.0723
57.7607;85.7087;41.1905
55.8831;85.7087;-43.7039
-26.0569;85.7087;-65.9848
-70.6657;85.7087;6.26916
-14.0335;85.7087;69.5414
62.7042;85.7087;33.1834
49.6071;85.7087;-50.7157
-34.5608;85.7087;-61.9556
-69.2143;85.7087;15.5667
-4.70616;85.7087;70.787
66.5444;85.7087;24.5925
42.4584;85.7087;-56.8351
-42.4567;85.7087;-56.8364
-66.5452;85.7087;24.5904
4.70403;85.7087;70.7872
69.2139;85.7087;15.5688
34.5627;85.7087;-61.9546
-49.6056;85.7087;-50.7172
-62.7052;85.7087;33.1815
14.0314;85.7087;69.5418
70.6656;85.7087;6.2713
26.0588;85.7087;-65.984
-55.8817;85.7087;-43.7056
-57.7619;85.7087;41.1887
23.112;85.7087;67.073
70.8739;85.7087;-3.13658
17.0965;85.7087;-68.8524
-61.1746;85.7087;-35.9251
-51.8024;85.7087;48.4713
31.7859;85.7087;63.424
69.8353;85.7087;-12.4893
7.83336;85.7087;-70.5095
-65.3912;85.7087;-27.5125
-44.9314;85.7087;54.901
39.9006;85.7087;58.6591
67.568;85.7087;-21.6222
-1.56761;85.7087;-70.926
-68.4573;85.7087;-18.6158
-37.2699;85.7087;60.3648
47.3132;85.7087;52.8622
64.1118;85.7087;-30.3748
-10.941;85.7087;-70.0945
-70.3189;85.7087;-9.39159
-28.9526;85.7087;64.7665
53.8934;85.7087;46.1352
59.5277;85.7087;-38.5928
-20.1219;85.7087;-68.0298
-70.9433;85.7087;-0.00213854
-20.126;85.7087;68.0286
68.9433;85.7087;0
19.5566;85.7087;-66.1114
-57.8483;85.7087;-37.5066
-52.3754;85.7087;44.833
28.1345;85.7087;62.9414
68.3368;85.7087;-9.12476
10.6346;85.7087;-68.1181
-62.3035;85.7087;-29.5203
-45.9809;85.7087;51.3705
36.2174;85.7087;58.6641
66.5279;85.7087;-18.089
1.52549;85.7087;-68.9264
-65.6625;85.7087;-21.0146
-38.7774;85.7087;57.0043
43.6631;85.7087;53.3546
63.5486;85.7087;-26.7349
-7.61046;85.7087;-68.5219
-67.8662;85.7087;-12.1392
-30.8917;85.7087;61.6351
50.3406;85.7087;47.1063
59.4511;85.7087;-34.9105
-16.6125;85.7087;-66.9119
-68.8758;85.7087;-3.05024
-22.4624;85.7087;65.1814
56.1323;85.7087;40.0292
54.3076;85.7087;-42.4719
-25.3223;85.7087;-64.1246
-68.6736;85.7087;6.09243
-13.6379;85.7087;67.5809
60.9364;85.7087;32.2479
48.2086;85.7087;-49.2859
-33.5865;85.7087;-60.209
-67.2631;85.7087;15.1279
-4.57349;85.7087;68.7914
64.6684;85.7087;23.8992
41.2615;85.7087;-55.2328
-41.2598;85.7087;-55.2341
-64.6692;85.7087;23.8972
4.57141;85.7087;68.7916
67.2626;85.7087;15.1299
33.5883;85.7087;-60.208
-48.2072;85.7087;-49.2874
-60.9374;85.7087;32.2461
13.6359;85.7087;67.5814
68.6734;85.7087;6.0945
25.3242;85.7087;-64.1238
-54.3063;85.7087;-42.4735
-56.1335;85.7087;40.0275
22.4604;85.7087;65.1821
68.8759;85.7087;-3.04816
16.6145;85.7087;-66.9114
-59.45;85.7087;-34.9123
-50.342;85.7087;47.1048
30.8898;85.7087;61.636
67.8665;85.7087;-12.1372
7.61252;85.7087;-68.5217
-63.5478;85.7087;-26.7369
-43.6647;85.7087;53.3532
38.7757;85.7087;57.0055
65.6631;85.7087;-21.0127
-1.52341;85.7087;-68.9265
-66.5274;85.7087;-18.091
-36.2192;85.7087;58.663
45.9794;85.7087;51.3719
62.3044;85.7087;-29.5184
-10.6325;85.7087;-68.1185
-68.3365;85.7087;-9.12682
-28.1364;85.7087;62.9406
52.374;85.7087;44.8346
57.8495;85.7087;-37.5049
-19.5546;85.7087;-66.112
-68.9433;85.7087;-0.00207825
-19.5586;85.7087;66.1108
66.9433;85.7087;0
18.9893;85.7087;-64.1935
-56.1702;85.7087;-36.4186
-50.856;85.7087;43.5324
27.3184;85.7087;61.1156
66.3544;85.7087;-8.86006
10.3261;85.7087;-66.1421
-60.4961;85.7087;-28.664
-44.647;85.7087;49.8803
35.1668;85.7087;56.9623
64.598;85.7087;-17.5642
1.48124;85.7087;-66.9269
-63.7577;85.7087;-20.405
-37.6525;85.7087;55.3506
42.3965;85.7087;51.8068
61.7051;85.7087;-25.9594
-7.38968;85.7087;-66.5342
-65.8974;85.7087;-11.7871
-29.9955;85.7087;59.8471
48.8802;85.7087;45.7398
57.7265;85.7087;-33.8978
-16.1306;85.7087;-64.9708
-66.8777;85.7087;-2.96175
-21.8108;85.7087;63.2905
54.5039;85.7087;38.868
52.7322;85.7087;-41.2398
-24.5877;85.7087;-62.2643
-66.6814;85.7087;5.91569
-13.2423;85.7087;65.6205
59.1687;85.7087;31.3124
46.8101;85.7087;-47.8562
-32.6122;85.7087;-58.4624
-65.3118;85.7087;14.689
-4.44081;85.7087;66.7958
62.7924;85.7087;23.2059
40.0645;85.7087;-53.6306
-40.0629;85.7087;-53.6318
-62.7931;85.7087;23.204
4.4388;85.7087;66.796
65.3114;85.7087;14.691
32.6139;85.7087;-58.4614
-46.8087;85.7087;-47.8576
-59.1697;85.7087;31.3106
13.2403;85.7087;65.6209
66.6812;85.7087;5.9177
24.5896;85.7087;-62.2636
-52.731;85.7087;-41.2414
-54.5051;85.7087;38.8664
21.8089;85.7087;63.2912
66.8778;85.7087;-2.95973
16.1325;85.7087;-64.9703
-57.7254;85.7087;-33.8995
-48.8816;85.7087;45.7383
29.9937;85.7087;59.848
65.8978;85.7087;-11.7851
7.39169;85.7087;-66.5339
-61.7043;85.7087;-25.9612
-42.398;85.7087;51.8055
37.6508;85.7087;55.3518
63.7583;85.7087;-20.4031
-1.47922;85.7087;-66.9269
-64.5975;85.7087;-17.5662
-35.1685;85.7087;56.9612
44.6455;85.7087;49.8817
60.497;85.7087;-28.6621
-10.3241;85.7087;-66.1424
-66.3541;85.7087;-8.86206
-27.3202;85.7087;61.1147
50.8547;85.7087;43.5339
56.1713;85.7087;-36.4169
-18.9873;85.7087;-64.1941
-66.9433;85.7087;-0.00201796
-18.9912;85.7087;64.193
64.9433;85.7087;0
18.422;85.7087;-62.2757
-54.4921;85.7087;-35.3305
-49.3366;85.7087;42.2318
26.5022;85.7087;59.2897
64.372;85.7087;-8.59536
10.0176;85.7087;-64.166
-58.6887;85.7087;-27.8076
-43.3131;85.7087;48.3901
34.1161;85.7087;55.2605
62.6681;85.7087;-17.0395
1.43698;85.7087;-64.9274
-61.8528;85.7087;-19.7954
-36.5276;85.7087;53.697
41.1298;85.7087;50.259
59.8616;85.7087;-25.1838
-7.16891;85.7087;-64.5464
-63.9286;85.7087;-11.4349
-29.0994;85.7087;58.0591
47.4199;85.7087;44.3733
56.0018;85.7087;-32.885
-15.6487;85.7087;-63.0297
-64.8797;85.7087;-2.87326
-21.1592;85.7087;61.3997
52.8756;85.7087;37.7068
51.1568;85.7087;-40.0077
-23.8531;85.7087;-60.4041
-64.6892;85.7087;5.73895
-12.8467;85.7087;63.66
57.401;85.7087;30.3769
45.4116;85.7087;-46.4264
-31.6379;85.7087;-56.7157
-63.3606;85.7087;14.2502
-4.30814;85.7087;64.8002
60.9165;85.7087;22.5126
38.8675;85.7087;-52.0283
-38.866;85.7087;-52.0295
-60.9171;85.7087;22.5107
4.30619;85.7087;64.8004
63.3601;85.7087;14.2521
31.6396;85.7087;-56.7148
-45.4102;85.7087;-46.4278
-57.4019;85.7087;30.3752
12.8447;85.7087;63.6604
64.689;85.7087;5.7409
23.8549;85.7087;-60.4034
-51.1556;85.7087;-40.0092
-52.8767;85.7087;37.7052
21.1573;85.7087;61.4003
64.8798;85.7087;-2.87131
15.6506;85.7087;-63.0293
-56.0008;85.7087;-32.8867
-47.4212;85.7087;44.3718
29.0976;85.7087;58.06
63.929;85.7087;-11.433
7.17086;85.7087;-64.5462
-59.8608;85.7087;-25.1856
-41.1313;85.7087;50.2578
36.526;85.7087;53.6981
61.8534;85.7087;-19.7935
-1.43503;85.7087;-64.9274
-62.6675;85.7087;-17.0414
-34.1178;85.7087;55.2594
43.3117;85.7087;48.3914
58.6896;85.7087;-27.8058
-10.0157;85.7087;-64.1663
-64.3717;85.7087;-8.5973
-26.504;85.7087;59.2889
49.3354;85.7087;42.2333
54.4931;85.7087;-35.3289
-18.4201;85.7087;-62.2762
-64.9433;85.7087;-0.00195767
-18.4238;85.7087;62.2751
62.9433;85.7087;0
17.8546;85.7087;-60.3578
-52.8139;85.7087;-34.2425
-47.8173;85.7087;40.9313
25.686;85.7087;57.4638
62.3896;85.7087;-8.33065
9.70909;85.7087;-62.19
-56.8814;85.7087;-26.9512
-41.9793;85.7087;46.8999
33.0655;85.7087;53.5587
60.7381;85.7087;-16.5147
1.39273;85.7087;-62.9279
-59.948;85.7087;-19.1858
-35.4027;85.7087;52.0433
39.8632;85.7087;48.7112
58.0181;85.7087;-24.4082
-6.94814;85.7087;-62.5586
-61.9599;85.7087;-11.0828
-28.2032;85.7087;56.2711
45.9595;85.7087;43.0067
54.2772;85.7087;-31.8723
-15.1668;85.7087;-61.0887
-62.8816;85.7087;-2.78478
-20.5075;85.7087;59.5088
51.2472;85.7087;36.5456
49.5813;85.7087;-38.7756
-23.1185;85.7087;-58.5439
-62.697;85.7087;5.56222
-12.451;85.7087;61.6995
55.6333;85.7087;29.4414
44.0131;85.7087;-44.9967
-30.6635;85.7087;-54.9691
-61.4093;85.7087;13.8113
-4.17546;85.7087;62.8046
59.0405;85.7087;21.8193
37.6706;85.7087;-50.426
-37.669;85.7087;-50.4272
-59.0411;85.7087;21.8175
4.17357;85.7087;62.8048
61.4089;85.7087;13.8132
30.6652;85.7087;-54.9682
-44.0118;85.7087;-44.998
-55.6342;85.7087;29.4397
12.4492;85.7087;61.6999
62.6969;85.7087;5.56411
23.1203;85.7087;-58.5432
-49.5802;85.7087;-38.7771
-51.2483;85.7087;36.544
20.5057;85.7087;59.5094
62.8817;85.7087;-2.78288
15.1686;85.7087;-61.0882
-54.2762;85.7087;-31.874
-45.9608;85.7087;43.0053
28.2015;85.7087;56.2719
61.9602;85.7087;-11.0809
6.95002;85.7087;-62.5584
-58.0173;85.7087;-24.41
-39.8647;85.7087;48.71
35.4011;85.7087;52.0444
59.9486;85.7087;-19.184
-1.39083;85.7087;-62.9279
-60.7376;85.7087;-16.5166
-33.0671;85.7087;53.5577
41.9779;85.7087;46.9011
56.8822;85.7087;-26.9495
-9.70722;85.7087;-62.1902
-62.3893;85.7087;-8.33253
-25.6878;85.7087;57.463
47.816;85.7087;40.9327
52.8149;85.7087;-34.2409
-17.8528;85.7087;-60.3584
-62.9433;85.7087;-0.00189738
-17.8564;85.7087;60.3573
60.9433;85.7087;0
17.2873;85.7087;-58.44
-51.1358;85.7087;-33.1544
-46.2979;85.7087;39.6307
24.8699;85.7087;55.6379
60.4072;85.7087;-8.06595
9.40059;85.7087;-60.2139
-55.074;85.7087;-26.0949
-40.6454;85.7087;45.4096
32.0148;85.7087;51.8569
58.8082;85.7087;-15.99
1.34848;85.7087;-60.9284
-58.0432;85.7087;-18.5762
-34.2778;85.7087;50.3897
38.5965;85.7087;47.1634
56.1745;85.7087;-23.6327
-6.72736;85.7087;-60.5708
-59.9911;85.7087;-10.7306
-27.3071;85.7087;54.4831
44.4992;85.7087;41.6402
52.5525;85.7087;-30.8596
-14.6848;85.7087;-59.1476
-60.8836;85.7087;-2.69629
-19.8559;85.7087;57.6179
49.6189;85.7087;35.3844
48.0059;85.7087;-37.5435
-22.3839;85.7087;-56.6837
-60.7049;85.7087;5.38548
-12.0554;85.7087;59.739
53.8655;85.7087;28.5059
42.6146;85.7087;-43.5669
-29.6892;85.7087;-53.2225
-59.4581;85.7087;13.3725
-4.04279;85.7087;60.809
57.1645;85.7087;21.126
36.4736;85.7087;-48.8238
-36.4721;85.7087;-48.8249
-57.1651;85.7087;21.1242
4.04096;85.7087;60.8092
59.4576;85.7087;13.3743
29.6908;85.7087;-53.2216
-42.6133;85.7087;-43.5682
-53.8664;85.7087;28.5043
12.0536;85.7087;59.7394
60.7047;85.7087;5.38731
22.3856;85.7087;-56.683
-48.0048;85.7087;-37.545
-49.6199;85.7087;35.3829
19.8542;85.7087;57.6185
60.8837;85.7087;-2.69446
14.6866;85.7087;-59.1472
-52.5516;85.7087;-30.8612
-44.5004;85.7087;41.6389
27.3054;85.7087;54.4839
59.9915;85.7087;-10.7288
6.72919;85.7087;-60.5706
-56.1738;85.7087;-23.6344
-38.598;85.7087;47.1623
34.2763;85.7087;50.3907
58.0437;85.7087;-18.5744
-1.34664;85.7087;-60.9284
-58.8077;85.7087;-15.9918
-32.0164;85.7087;51.8559
40.644;85.7087;45.4109
55.0748;85.7087;-26.0932
-9.39878;85.7087;-60.2142
-60.4069;85.7087;-8.06777
-24.8715;85.7087;55.6371
46.2967;85.7087;39.6321
51.1368;85.7087;-33.1529
-17.2855;85.7087;-58.4405
-60.9433;85.7087;-0.0018371
-17.2891;85.7087;58.4395
58.9433;85.7087;0
16.72;85.7087;-56.5221
-49.4576;85.7087;-32.0664
-44.7785;85.7087;38.3301
24.0537;85.7087;53.812
58.4247;85.7087;-7.80125
9.09209;85.7087;-58.2378
-53.2666;85.7087;-25.2385
-39.3115;85.7087;43.9194
30.9642;85.7087;50.155
56.8783;85.7087;-15.4652
1.30422;85.7087;-58.9289
-56.1383;85.7087;-17.9665
-33.1529;85.7087;48.736
37.3299;85.7087;45.6157
54.331;85.7087;-22.8571
-6.50659;85.7087;-58.5831
-58.0224;85.7087;-10.3785
-26.4109;85.7087;52.6951
43.0388;85.7087;40.2737
50.8279;85.7087;-29.8469
-14.2029;85.7087;-57.2065
-58.8856;85.7087;-2.60781
-19.2043;85.7087;55.7271
47.9905;85.7087;34.2231
46.4305;85.7087;-36.3114
-21.6494;85.7087;-54.8235
-58.7127;85.7087;5.20874
-11.6598;85.7087;57.7785
52.0978;85.7087;27.5704
41.2161;85.7087;-42.1372
-28.7149;85.7087;-51.4759
-57.5068;85.7087;12.9336
-3.91012;85.7087;58.8134
55.2885;85.7087;20.4327
35.2766;85.7087;-47.2215
-35.2752;85.7087;-47.2226
-55.2891;85.7087;20.431
3.90834;85.7087;58.8136
57.5064;85.7087;12.9354
28.7164;85.7087;-51.475
-41.2149;85.7087;-42.1384
-52.0986;85.7087;27.5689
11.658;85.7087;57.7789
58.7125;85.7087;5.21051
21.651;85.7087;-54.8228
-46.4294;85.7087;-36.3128
-47.9915;85.7087;34.2217
19.2026;85.7087;55.7276
58.8856;85.7087;-2.60603
14.2046;85.7087;-57.2061
-50.827;85.7087;-29.8484
-43.04;85.7087;40.2724
26.4093;85.7087;52.6959
58.0227;85.7087;-10.3767
6.50835;85.7087;-58.5829
-54.3304;85.7087;-22.8588
-37.3313;85.7087;45.6145
33.1514;85.7087;48.737
56.1389;85.7087;-17.9648
-1.30245;85.7087;-58.9289
-56.8778;85.7087;-15.4669
-30.9657;85.7087;50.1541
39.3102;85.7087;43.9206
53.2673;85.7087;-25.2369
-9.09033;85.7087;-58.2381
-58.4245;85.7087;-7.80301
-24.0553;85.7087;53.8113
44.7773;85.7087;38.3315
49.4586;85.7087;-32.0649
-16.7183;85.7087;-56.5226
-58.9433;85.7087;-0.00177681
-16.7217;85.7087;56.5216
